app,review,sentiment
uzum,👍👍👍,Positive
uzum,Очень удобно. Разработчикам большой спасибо.,Positive
uzum,👍👍👍,Positive
uzum,Лучшее приложение,Positive
uzum,"хорошее приложение, удобное",Positive
uzum,отличное предложение,Positive
uzum,Браво спасибо большое,Positive
uzum,Yaxshi ishlayapti,Positive
uzum,Отличное приложение. Никаких сбоев и т.д. Всё замечательно),Positive
uzum,"приложение супер ,лучше чем другие спасибо разработчикам.",Positive
uzum,Super,Positive
uzum,"Хотела сказать вам огромное спасибо, что теперь могу через вас производить оплату за интернет Турон Телеком Дальнейших действий вам в развитии , успехов во всех ваших начинаниях и продвижения вверх.",Positive
uzum,Приложения просьо супер🤗,Positive
uzum,"Здравствуйте можно вопрос, с любой карты можно брать деньги там где есть и оплачивать ими?",Negative
uzum,"Ilovaga gap yo'q, ilovani tashkil etganlarga rahmat, judayam qulay ilova ekan.",Positive
uzum,super,Positive
uzum,Он не работает по Кыргызстане я попробовал но спрашивает только другой номер!,Negative
uzum,Apelsin ilovasi zor,Positive
uzum,"Здравствуйте, скачал ваше приложение для открытия карты, так как нет времени поехать в банк, все прошёл и в конце не могу оплатил через наличные, карты нет, потому и заказываю ,100 апельсин тоже нет, или их как то можно без карты получить? Как быть?",Negative
uzum,спасибо большое за информацию,Positive
uzum,Спасибо большое за самое лучшее приложение и за оперативность поддержки ❤️👍,Positive
uzum,У меня не скачивается это приложение дальше 86% не получается и отменяется загрузка объясните причину ???,Negative
uzum,Лучшее приложение,Positive
uzum,👍👍👍👍,Positive
uzum,super,Positive
uzum,"Нравится, быстрый, как залетает в приложение.",Positive
uzum,"Приложение отличное, и да наконец-то до Турон-Телекома, что то стало доходить (надеюсь).",Positive
uzum,"Не могу понять мой номер не презнают не где, хотя я пишу его верно, что делать? Я из ДНР номер у меня начинается с +380",Negative
uzum,Молодцы отвечают быстро и главное понятно.,Positive
uzum,Техподдержка отвечает быстро и очень хорошо помогает,Positive
uzum,ассалому алайкум мой дом ...интернет кушиб бумяпти чунки логин ёзмокчи булса факат сон очилвотти кегин Газни кушмокчи булса лецевой шет ёзмокчи булса бошига 3 Сони езилиб ковотди куриб чикилар илтимос,Negative
uzum,Raxmat hammasi zo'r,Positive
uzum,поддержка клиентов на высшем уровне мне впервые решили проблему при обращении к службе поддержки,Negative
uzum,В приложениях других банков регистрация идентификация нового клиента проходит при добавлении любых действующих карт. Прошу вас учесть это. Сейчас уже действует единая персональная база данных,Negative
uzum,хорошо,Positive
uzum,"Спасибо за приложение,да и я смогла включит приложение и у меня получилось скачать взломоный Бравл Старс [БоЛьШоЕ сПаСиБо :)] ♥️♥️♥️",Positive
uzum,Zor,Positive
uzum,👍,Positive
uzum,отличное приложение.,Positive
uzum,Регистрация килишни иложи булмади👎👎👎👎,Negative
uzum,Ilova 5+ ga loyiq juda zor ishlangan kishini quvontiradigan bonus aksiyalar ham bolib otadi omad sizlarga ham tavsiya qilaman...,Positive
uzum,zur,Positive
uzum,Все супер,Positive
uzum,Zor,Positive
uzum,Gap yoq zor lekin kartani yetkazib berish pulik xizmat ekan shunisi chatoq ekanda Lekin zor xammasi,Positive
uzum,спасибо,Positive
uzum,отлично,Positive
uzum,Сампи промоутеры молодцы 👍👍👍👍💪👍👍👍👍👍👍,Positive
uzum,Была проблема с аккаунтом и сменой номера. Ребята из тех поддержки апельсин помогли теперь всё работает ок. Спасибо большое.,Negative
uzum,Пожалуйста сделайте возможность нормально скрывать баланс в настройках включаю НЕ ПОКАЗЫВАТЬ БАЛАНС но он продолжает показывать его очень неудобно светить цифрами на карте везде,Positive
uzum,Отлично спасибо.,Positive
uzum,Very nice,Positive
uzum,ajoyib,Positive
uzum,👍👍👍👍👍,Positive
uzum,Good 👍,Positive
uzum,Почему не работает Apelsin,Negative
uzum,Супер,Positive
uzum,👍,Positive
uzum,Хорошое приложении советую всем не лагает .чат поддержка отличное 24/7 .,Positive
uzum,good,Positive
uzum,Excellent app to use,Positive
uzum,zur ekan,Positive
uzum,"Ilova yaxshi, yoqdi, yanayam olfinga harakat qiliyla, rahmat",Positive
uzum,👍👍👍👍👍,Positive
uzum,"раньше я особо не интерисовался но потом скачал, сделал перевод очень удобно особенно переводы между картами humo без процентов",Positive
uzum,zor,Positive
uzum,хорошо,Positive
uzum,Очень удобно!,Positive
uzum,хорошая программа,Positive
uzum,Super,Positive
uzum,Здравствуйте приложение отличное но раньше можно было увидеть карты в других приложения а сейчас такого нету в приложении и почему вы убрали его,Positive
uzum,zoʻr ekan,Positive
uzum,отлично,Positive
uzum,Оператор Фуркат самый лучший.,Positive
uzum,спасибо за поддержку,Positive
uzum,супер,Positive
uzum,Super,Positive
uzum,Очень отличное приложение,Positive
uzum,Хорошов приложение,Positive
uzum,Zor,Positive
uzum,"Здравствуйте уважаемые разработчики. Я проживаю в Турции. Могу ли пройти регистрацию и пользоваться этим кошельком для отправки денег в Россию, Казахстан и т.д",Negative
uzum,отлично,Positive
uzum,Zor omad!!!,Positive
uzum,Rosayam yaxwi programma ekan manga yoqti qulayliklari alo darajada,Positive
uzum,Заявленная услуга по покупке билетов на поезд не работает...,Negative
uzum,super,Positive
uzum,Приложение - супер. Можно положиться всегда.,Positive
uzum,работает отлично!!!!,Positive
uzum,Super,Positive
uzum,Все отлично,Positive
uzum,Apelsin zor ishlavotti yordamila uchun rahmat Furqat ismli ishchilaga oylamz nomidan rahmat etamiz ulaga 5+ ishlariga😊,Positive
uzum,zor,Positive
uzum,Juda ajoyib!!!,Positive
uzum,класс! давно искала подобное приложение👍👍👍👍,Positive
uzum,yaxshi ishlirkan tez 👍,Positive
uzum,Zor,Positive
uzum,Здрасти есть вопросы а в Туркменистане работает этот кошелек?просто что не скачаешь ни че не робит а надо для доната в игры и тд.Жду ответа если да и бес проблем будет поставлю 5 звёзд и напишу хороший отзыв.жду ответа создатели.,Positive
uzum,zor,Positive
uzum,Juda qulay menga endi.Baraka topilar!!!!,Positive
uzum,Спасибо вам,Positive
uzum,Perfect!,Positive
uzum,zur,Positive
uzum,Zur,Positive
uzum,полёт нормальный,Positive
uzum,очен красива😊😊,Positive
uzum,"Вроде как всё хорошо,но нет,мониторинг у виртуальной карты хумо не работает у вас(Простите...Что-то пошло не так). Не солидно как то с багами запускать приложение. Поправьте пожалуйста...",Positive
uzum,super,Positive
uzum,Super,Positive
uzum,норм пока,Positive
uzum,"После последней двух обновление работает очень тяжело чтобы зайти в приложения пройдет 5 секунд и переход между функциями также надо ждать, обращение тех поддержку не чего не дал,",Negative
uzum,👍👍👍,Positive
uzum,"Не видит мастер кард. При вводе номера пишет не может распознать, правильно введите свой номер. Хотя я несколько раз перепроверил.",Negative
uzum,"Уважаемые работники КАПИТАЛБАНКА. Хочу поблагодарить Вас за оказанную мне услугу в восстановлении работы приложения Ареlsin. Находясь за пределами Узбекистана,по своей безграмотности,у меня заблокировалось приложение и я не могла воспользоваться своими картами. Обратилась к технической поддержке банка. Находясь за тысячи км от Ташкента мне работники банка- специалисты своего дела, помогли всё восстановить. Они по истине сотворили чудо. А приложение охватывает все сферы нашей жизни и помогает нам",Negative
uzum,👍👏😆 отлично,Positive
uzum,Отличное👍👍,Positive
uzum,Judayam zo'r.,Positive
uzum,"Один раз скачал его и ввел номер телефона, не понравилось, удалил. Теперь когда они знают мой номер телефона они спамят меня своими смс, это ужасно",Negative
uzum,"Отличное приложение, все супер. Было бы лучше если бы ещё добавил функцию оплаты в корзинке, как это реализовано в приложении Click и Payme",Positive
uzum,Отлично,Positive
uzum,очень удобно,Positive
uzum,"капитал 24 было лучше и понятней для меня.Сохранялись транзакции по Visa за 1 год,а в Apelsin только месяц и не конкретики по транзакции (сумма,процент).Я пользуюсь только картой Visa.",Negative
uzum,Great job ! Thanks for administrators!,Positive
uzum,"Аааа что происходит вообще приложении не работает срочно исправте,((((((",Negative
uzum,Отличное приложение. Рекомендую .,Positive
uzum,супер приложение👍,Positive
uzum,"Отличное приложение, очень удобное. Сегодня добавили функцию покупки ЖД билетов, добавьте авиа тоже. Удачи и развития команде проекта!",Positive
uzum,"Пропали все чеки оплаты. Хорошо, история сохранилась .",Positive
uzum,Нормально работает,Positive
uzum,Mening telefonimda Humo Pay umuman pul yechmayapti. Samsung Galaxy J5 2016 Andorid 7.1.1. Yordam berishlaringizni so'rayman.,Negative
uzum,Айрим вақтларда ишламай қолади. СМС хабар кўпинча вақтида келмайди. Шунинг учун 4 та юлдуз,Negative
uzum,Самое лучшее приложение мобильного банкинга в Узбекистане. Молодцы ребята!,Positive
uzum,👍👍👍,Positive
uzum,удобно чем остальные 🤘,Positive
uzum,"Что такое с программой? Хочу перекинуть деньги с пенсионной карты Хумо на другую Хумо, обе принадлежат одному лицу. При переводе пишет - отправили sms на ваш номер nul***nul. И никаких sms не приходит. Бьюсь уже три дня, с разных телефонов. Что это nul***nul. Как мне перевести деньги?",Negative
uzum,👍👍👍🤲🤲🤲🤲🤝🤝🤝,Positive
uzum,Приложение проста супер,Positive
uzum,Zor,Positive
uzum,Спасибо всем .,Positive
uzum,отличное приложение. спасибо разработчикам!,Positive
uzum,Juda qulay ilova ekan,Positive
uzum,super,Positive
uzum,APP IS SUPER 🚀,Positive
uzum,"Приложение хорошее, спору нет. Но, к сожалению, не все ваши операторы онлайн вежливы. Все-таки, они ваши представители, можно им быть и повнимательней. А вот за заказ и доставку виза кард ставлю твёрдую 1. Заказала давно, пришло оповещение, что готово и передано курьеру. Жду и жду. Операторы шлют отписки. Карта готова, но ждите пока будет готова. Фейспалм, ребят.",Positive
uzum,"Klass, super!",Positive
uzum,В целом приложение хорошее но не хватает сохранение карт предыдущих переводов для удобства пользования.,Positive
uzum,yaxshi,Positive
uzum,"быстро , удобно и наименьшая комиссия",Positive
uzum,Гап йук👍,Positive
uzum,Super,Positive
uzum,I dont like this app. It works badly. Sometimes doesnt show the balance. :(,Negative
uzum,В приложении показывает что на карте нет денег. Счета обнунились. По факту там есть деньги,Negative
uzum,zor,Positive
uzum,"очень скоростное и удобное приложение, разработчикам все 5 звёзд👍🤩",Positive
uzum,👍,Positive
uzum,👍🏻👍🏻👍🏻,Positive
uzum,zur,Positive
uzum,Все ок! Тех. Поддержка тоже молодцы,Positive
uzum,"До последнего обновления работало приложение отлично., Но сейчас ужасно зависает, вылетает или тормозит долго с выполнением операций",Negative
uzum,После подробной беседы со специалистом проблема была решена. Оценка 5,Negative
uzum,zor,Positive
uzum,Не может быть так хорошо. Есть наверное какой-то подвох. Может есть платные сообщения как у клик?,Positive
uzum,хорошее приложение,Positive
uzum,👍,Positive
uzum,"Нормальный эпп, и интересные проекты ) во время использование сам по себе закроется как устранить проблему?",Positive
uzum,Bita iltimos bor bu ilovaga gab yuq faqat O! Nurtelecom! Qirğiziston abanentini qushsangiz ilovada yuq ekan oldindan rahmat,Positive
uzum,супер,Positive
uzum,👍 Палец в верх,Positive
uzum,"очень удобное приложение, спасибо",Positive
uzum,Спасибо большое за такое приложения.Особенно Обидханову Аьзамжону вы мне очень помогли(чат),Positive
uzum,zur,Positive
uzum,Super,Positive
uzum,быстро и удобно,Positive
uzum,Не смогла перевести с карты на карту в Россию,Negative
uzum,👍,Positive
uzum,Отлично!,Positive
uzum,Very good,Positive
uzum,Супер,Positive
uzum,Я только одного не понял как оплачивать на метро через апельсин объясните пожалуйста мне,Negative
uzum,"Ребят, нормальное же приложение было ... Обновил до послденей версии вообще вся верстка поехала, карты не загружаются. Пробовал перезайти в аккаунт, пустил только с 3 попытки . Update: Да, действительно все исправили. Так держать 🔥",Positive
uzum,"Капитал банк красавцы, единственное что чуть все дороже. Но оно того стоит, приложение отличное, админов попрошу следить за сбоями в этом приложении корп.лиц.",Positive
uzum,qulay va tezkor,Positive
uzum,yaxshi,Positive
uzum,Zo'r,Positive
uzum,Супер приложение удобно и понятно а если что-то не поняли служба поддержки 24/7 в приложении есть,Positive
uzum,Zor,Positive
uzum,супер,Positive
uzum,"Не правельно работает мониторинг поступления средств, он не показывает данные о поступлении денег на карту",Negative
uzum,"Хорошее приложение, более того очень удобная , также благодарна за поддержку операторов , особенно благодарна вашему оператору Жахонгиру",Positive
uzum,"Отличное приложение 👍👍👍 зарегистрировалась за 10 секунд, переводы без проблем, комиссионные копейки. Мне очень нравится. Молодцы.",Positive
uzum,zor dastut ekan,Positive
uzum,Kredit sundirish bo‘limida Ipoteka bank hamda NBU bankining kredit sundirish imkoni mavjud emas.,Negative
uzum,super,Positive
uzum,"Всё работает, советую к скачиванию. Когда можно будет от вас отправлять в Россию, на карту МИР например, он набирает популярность в России и его многие хвалят.",Positive
uzum,🥰🥰🥰,Positive
uzum,Отличная программа! Спасибо сотрудникиза общительность!,Positive
uzum,👍,Positive
uzum,"Невозможно привязать HumoPay.Тупо стоит ""карта добавляется"" и так до бесконечности",Negative
uzum,отлично,Positive
uzum,"Нахожусь за границей, хочу перевести со своей сумой карты на свою же валютную карту обмен валюты, почему-то отправляют какой-то код на узбекский номер, который зарубежом не работает....что делать???",Negative
uzum,"Спасибо большое 🙏Капиталбанк, за такое удобное, понятное, красиво оформленное приложение! Все работает идеально! Спасибо вашим операторам за круглосуточные ответы на наши вопросы. В частности хотела похвалить оператора Обидхонов Аъзамхон за оперативную работу, очень быстро и понятно всё объясняет, не приходится переспрашивать. Спасибо вам за такого работника! С такими квалифицированными специалистами хочется обслуживаться только в вашем банке 👍👍",Positive
uzum,"Предлагаю дополнить возможность переводов средст по номеру телефона (с определением номера карты), т.к. в большинстве случаев люди не знают полный номер карточки (нанесенный номер на пластик быстро стирается). Пришлось в этом случае",Negative
uzum,"Отличное приложение, молодцы Удобно есть все услуги👍👍👍",Positive
uzum,zor,Positive
uzum,не работайте 👹👹👹😾😠😠😡😡,Negative
uzum,👍👍👍,Positive
uzum,"Отличное приложение, на 99% пользуюсь им при оплатах.",Positive
uzum,Здравствуйте. Когда выйдет обновление для Android? Была новость что будет функция оплата ЖД билетов.,Negative
uzum,Зор проста Супер,Positive
uzum,a'lo,Positive
uzum,👍👍👌,Positive
uzum,super,Positive
uzum,очень хорошо,Positive
uzum,Отличное и экономное предложения.,Positive
uzum,Zor unchalik tushunmadm,Positive
uzum,"Недавно загрузил... Пока ""хорошо""",Positive
uzum,Ajoyib,Positive
uzum,Super,Positive
uzum,крутое приложение 👍🏻,Positive
uzum,Приложение работает отлично!👍 Лично мне понравилось! Тех.поддержка всегда на связи. Все очень вежливые !👍 Всё понятно объясняют и разъясняют!,Positive
uzum,JUDA JUDA MUSIR VISA KARTALAMI 14 KUN ICHIDA OLIB BORIB BERAMIZ DEYISHGAN AMMO 20KUN BULDI HAM VISA KARTAM KELMADIM PULINI ESA OLDINDAN OLIB QUYISHGAN SUKA ADMENGA YOZASAM TEZ KUNDA SIZ BILAN BOG'LANISHADI UNAQA BUNAQA SUKALA MUSIR MUSIR MUSIR,Negative
uzum,Ужасные приложение почему так поздно отправляют код,Negative
uzum,"Ура-а-а ,Спасибо, все получилось",Positive
uzum,Super,Positive
uzum,👍👍👍👍👍,Positive
uzum,класс мне нравится,Positive
uzum,👍,Positive
uzum,Очень удобное приложение,Positive
uzum,"Отличное приложение. Рекомендую пользоваться и не ходить в банк. Виза карту заказал онлайн, в моем случае привезли в течение 1 дня.",Positive
uzum,Zor,Positive
uzum,Eng zo'r to'lov programmasi. Qulayliklari ko'p. Komission foizlar juda arzon. Anchadan beri ishlataman. Dasturga gap yo'q. raxmat,Positive
uzum,👍,Positive
uzum,Отличное приложение,Positive
uzum,"Отличное приложение, очень хорошо и быстро работают , спасибо вам 😍😍😍😍😍",Positive
uzum,juda yaxshi dastur,Positive
uzum,"Ужасное приложение. Мне так хвалили его, а я только зарегистрировалась там и не выдавали бонусные мб. Пароли по 100 раз приходится вписывать часто пишет не верный пароль. Несколько дней дней мурыжили в приложении говорили то ожидайте, то пополнит баланс. В тг написала там вообще пишут про мобильный оператор. Вообщем я разочарована.",Negative
uzum,Все отлично👍так держать,Positive
uzum,супер,Positive
uzum,Aperatorlarigayam prilojenie gayam gap yuq prosta super👌,Positive
uzum,Zo'r,Positive
uzum,Zor,Positive
uzum,Супер,Positive
uzum,Super,Positive
uzum,👍👍👍👍👍👌👌👌👌,Positive
uzum,Если можно было бы поставить 10 балло я бы поставил 10 а операторам я бы поставил 100 баллов очень вежливые я не понял проблему и они позвонил и рассказали и объяснили спасибо за приложение я теперь всегда буду пользоваться 🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅,Positive
uzum,zor zor,Positive
uzum,Не могу заново загрузить. Решите пожалуйста проблему,Negative
uzum,"приложение супер , комиссия за перевод меньше чем у других",Positive
uzum,🤐🙌👍👍👍👍👍👌🏻👏🏻👏🏻👏🏻👏🏻👏🏻,Positive
uzum,ajoyib,Positive
uzum,zor,Positive
uzum,вообще отлично молодцы. Всех переплюнули.,Positive
uzum,super ilova,Positive
uzum,zor,Positive
uzum,спосибо разработчики💯❤,Positive
uzum,Хорошее приложение,Positive
uzum,Отличное приложение. Удалил Payme),Positive
uzum,yaxshi,Positive
uzum,Xizmatlar juda yaxshi manga yoqti talabga jovob beradi,Positive
uzum,Приложение работает хорошо. как возникла проблема со сной связались и решили проблему. Благодарен за оперативность.,Positive
uzum,super,Positive
uzum,"Добрый день. Идёт розыгрыш (конкурс) однако не могу понять как правильно оплачивать для участия в конкурсе. И где отражаются количество оплат учтенные в конкурсе. Карта хумо имеется, но оператор говорит необходимо апельсин хумо. В плей маркете не вышло..... Где взять",Negative
uzum,Отличное приложение,Positive
uzum,👍,Positive
uzum,super N1,Positive
uzum,super prilojenie,Positive
uzum,Супер,Positive
uzum,Zor,Positive
uzum,Тех. поддержка очень крутая! Оперативно отвечают на все вопросы! Молодцы!,Positive
uzum,отличное приложение,Positive
uzum,Супер,Positive
uzum,хорошо,Positive
uzum,Спасибо специалистам за помощь,Positive
uzum,Zur,Positive
uzum,"Не работает корректно! Когда надо оплатит за услуги! Он начинает глючить! Жесть! Столько денег вбухоно в данную разработку а работает как обычно, через г .......",Negative
uzum,отлично,Positive
uzum,Judayam zo'r programma,Positive
uzum,👍👍👍👍👍,Positive
uzum,Yaxshi ishlamayapti,Negative
uzum,"Приложение просто бомба, очень четко работает, спасибо большое всем разработчикам и конечно же опараторам, всегда отвечают на звонки, очень грамотные и вежливые, желаю дальнейшего процветания вашему приложению ❤",Positive
uzum,Very good,Positive
uzum,Отлично,Positive
uzum,Foydalanishga qulay ajoyib👍🏻,Positive
uzum,спасибо большое ребятам с точки ривера за консультацию и за кружку. у вас лучшая приложения. успехов вам апельсинчики,Positive
uzum,zor,Positive
uzum,Супер приложение,Positive
uzum,👍,Positive
uzum,👍👍👍👍,Positive
uzum,"Здравствуйте, почему я не могу использовать карты привязанныйе на другие мобильные номера? Это очень не удобно.",Negative
uzum,zur,Positive
uzum,Приложения очень удобно и самая дешёвая для перевода денег. Я всем советую!!!,Positive
uzum,спасибо большое ребятам с Риверра за кружку. Апельсин вы лучшие успехов вам,Positive
uzum,Отличное обслуживание и отличное приложение!!!!,Positive
uzum,Все очень хорошо но как сказано не могу добавить карту которую смс подключен на друном номер измените или добавте для этого услуг для улучшения сервиса,Positive
uzum,Не могу добавить другие карты . Перехожу на другое приложение.,Negative
uzum,👍👍👍👍,Positive
uzum,"Ассаломалейкум барчага, иш юзасидан чет элдаман хатто шу ердан туриб барча операцияларни бажариб турибман. Тушинмаганимни чат оркали тушитиришяпти. Катта Рахмат деб коламан. Янада кулайликлар яратишларига ишонаман ""Апельсин"" энг ишончли ва дунёнинг барча нукталарига туриб ишингизни битиришингиз мумкин. Рахмат разработчикларга",Negative
uzum,не работает ночью когда срочно нужно оплатить за связь !,Negative
uzum,очень удобно,Positive
uzum,👍🥰,Positive
uzum,rahmat krujka uchun. riveradegi bollaga,Positive
uzum,juda ZOR,Positive
uzum,rahmat keujkaga,Positive
uzum,Молодец.,Positive
uzum,Отлично,Positive
uzum,"Молодцы. Очень доволен качеством приложения. Особенно нравится работа операторов и их готовность помочь клиентов. И возможности интренет банкинга намного больше, чем в других приложениях, хотя вы не хвастаетись, что вы первый ""цифровой банк"" Узбекистана",Positive
uzum,Приложение отличное оператор всегда в связи не как в других приложениях Спасибо большое,Positive
uzum,👍,Positive
uzum,Hizmat korsatishga gap yoq ❤❤❤❤❤,Positive
uzum,"Tolov tizimi, karta bilan ishlash, omonat qoyish bo'yicha Uzb dagi eng zor programma",Positive
uzum,Отличное приложение спасибо за кружку,Positive
uzum,Super,Positive
uzum,Супер,Positive
uzum,хороший приложения,Positive
uzum,супер приложение спасибо за кружку очень благодарна,Positive
uzum,"Спасибо , очень довольна приложением. Всё оперативно.",Positive
uzum,Хорошие операторы!,Positive
uzum,Zor,Positive
uzum,super prilojenie,Positive
uzum,super,Positive
uzum,ajoyib ammo komunal tòlovlarga apelsin bermas ekan,Positive
uzum,Super,Positive
uzum,Супер,Positive
uzum,Супер,Positive
uzum,zor,Positive
uzum,Ajoyib menga yoqdi👍👍👍,Positive
uzum,удобно лехки и быстро надёжно,Positive
uzum,спасибо за низкие цены,Positive
uzum,Super,Positive
uzum,"Единственное востребованное приложение из всех банковских приложении, который слышит потребности клиентов",Negative
uzum,Нуу норм,Positive
uzum,Zor,Positive
uzum,gap yooo zor ekan,Positive
uzum,Zor,Positive
uzum,Super,Positive
uzum,zo'r,Positive
uzum,Apelson raxmat juda zor,Positive
uzum,Всё в норм даже отлично но всё таки есть нюанси надо улучшит некоторий детали,Positive
uzum,Очень удобное приложение,Positive
uzum,Отлично,Positive
uzum,"Да я понял,что Вы недавно сделали в целях безопасности,просто теперь не могу загрузить все карты,которые на другом номере моём!Значит теперь я не смогу их добавить!Просто недавно забыл пароль,пришлось заново приложение закачивать,а тут теперь вот такие новшества!",Negative
uzum,👍👍👍,Positive
uzum,"Спасибо, большое за помощь и поддержку!!!",Positive
uzum,Отличное приложение,Positive
uzum,Жуда зур арзонрок екан! Лекин удобни мас екан. Тулик маломотлар кам екан.масалан пул утказгандан кейин факат суммасини курсатади кабул килувчини тулик маломотлари курсатилмайди,Negative
uzum,super,Positive
uzum,"Дружелюбный сервис, отличные работники. Доволен. Желаю дальнейшего развития и процветания",Positive
uzum,Очень хорошее приложение,Positive
uzum,Zor,Positive
uzum,Zor,Positive
uzum,молодцы ребята,Positive
uzum,Zor ilovekan rahmat!,Positive
uzum,Zor👍👍👍,Positive
uzum,супер,Positive
uzum,Супер,Positive
uzum,Zor,Positive
uzum,Zor,Positive
uzum,спасибо разработчики приложение просто супер,Positive
uzum,Zor,Positive
uzum,супер,Positive
uzum,Super,Positive
uzum,"Ассалому алайкум, хаммаси яхши факат счетни тугри курсатмайди ва humopay хамма вакт биринчи мартада ошибка курсатади",Negative
uzum,Супер приложение все удобно легко и просто. Советую всем,Positive
uzum,Супер,Positive
uzum,Super,Positive
uzum,Супер,Positive
uzum,Мне очень нравится этот приложение,Positive
uzum,нормально,Positive
uzum,"все прекрасно работает,очень удобное приложение",Positive
uzum,Работает отлично. Спасибо!!!,Positive
uzum,Очень удобное приложение,Positive
uzum,"Приложеним пользуюсь уже несколько лет, очень довольна!!! Дежурные администраторы очень грамотные и вежливые. Отвечают на любые мои вопросы, в любое время суток. Спасибо разработчикам и всем кто работает с приложением.",Positive
uzum,отлично,Positive
uzum,Спасибо что вы есть,Positive
uzum,"Хорошее приложение, удобно отправлять международные переводы",Positive
uzum,Assalomu alekum hammaga! Man Apelsin ilovasda ishlidgan xamma xammaga minnadorchlik bildrmaman. Bir masala blan mrojat qilsez 10 masalaga javob olasiz. Bir mijoz blan mukkamal shug'ulanadla. Apelsin ilovasini kelejeda ishlarga Omad....,Negative
uzum,"Код не приходит вообще,проверяла несколько раз как написала номер,все ровно нет,1 звезда",Negative
uzum,the best,Positive
uzum,👍👍👍👍👍👍👍👍👍,Positive
uzum,Отличное удобное приложение !,Positive
uzum,Приложение не работает! Не загружает карты!,Negative
uzum,Не хорошее приложение смс не приходит,Positive
uzum,Очень хорошо,Positive
uzum,the best,Positive
uzum,👍👍👍👍,Positive
uzum,Здравствуйте можете мне помочь моя карта visa и я не могу зайти скажите,Negative
uzum,отлично,Positive
uzum,отлично,Positive
uzum,"Отличное приложение, удобно пользоваться. Как только появился апельсин я установил и не пожалел. Переводы без процентов. Оплачиваю за коммунальные услуги, интернет и мобильную связь. С виза карты перевожу деньги без процентов. Даже выиграл Iphone 12 выполнив условия конкурса. Спасибо.",Positive
uzum,zor,Positive
uzum,ajoyib,Positive
uzum,хорошая приложении,Positive
uzum,Zo'r narsa ekan manga yoqdi,Positive
uzum,zor gap yoq 1 gb uselga vip,Positive
uzum,всё хорошо работает,Positive
uzum,Самый лучший приложение который я видел не меняетес разработчики,Positive
uzum,Всё супер этой приложени.,Positive
uzum,Здравствуйте а я могу конвертировать деньги с UZCARD от агробанка на Visa от агробанка?,Negative
uzum,👍👍👍👍,Positive
uzum,Спасибо за быстроту решения вопроса!,Positive
uzum,Zur gap yuq 👍👍👍👍👍👍👍👍,Positive
uzum,отлично,Positive
uzum,yaxshi,Positive
uzum,отличное приложение),Positive
uzum,SUPER,Positive
uzum,Проста супер,Positive
uzum,Pul o'tkazish juda qulay ilova kartadan kartaga o‘tkazmalar deyarli komissiya to‘lovisiz menga qulaylik tomoni barcha xizmatlar uchun to'lovlarni amalga oshirsa bo‘ladi va eng yaxshisi xodimlarini mijozlarga xizmat ko‘rsatishini maksimal darajada juda tez va aniq 😊 va buning uchun men xodimlariga alohida minnatdorchilik bildiraman kelgusida ishlarida muvaffaqiyatlar tilayman Va shuni ham taklif sifatida aytamanki aviachipta sotib olish uchun ham qulaylik yaratilsa ham ancha yaxshi bo‘lardi😊,Positive
uzum,вообще без слов без проблем. программа крутая,Positive
uzum,Vapshe zor ekan tavsiya qilaman,Positive
uzum,Самый лучший!!,Positive
uzum,Ужасно работает программа,Negative
uzum,Приложение отличное мне очень понравилось!!!,Positive
uzum,"Апельсин иловаси ходимлари, ишларингизга ривож. Баланс узгаришини ва расходларни курсатишни яхшилаш керак",Negative
uzum,"Дорогие разроботчики я скачала приложение но не могу добавить карту,то есть я пишу номер карты,дата истечения срока и имя карты но приложение мне пишет что тип карты не определён пожалуйста исправьте",Negative
uzum,Приложение отлично 🤝. Спасибо,Positive
uzum,"Отличное приложение. Тех поддержка вообще супер, перезвонили в 10 вечера помогли решить все проблемы , класс 👍",Positive
uzum,"В описании сказано что услуга Мониторинг (История платежей) бесплатно. Но не сказано, что это функция показывает платежи только за последние два месяца. Для меня это важная функция и она должна показывать полную историю платежей карты. Я сравнивал Апельсин с другими приложениями и был уже почти готов полностью перейти на него, но в последней момент понял что История платежей не полная. Поэтому остаюсь в CLICK и Payme. Есть ли Ваших планах предоставлять полную историю платежей?",Negative
uzum,Спасибо огромное всем. Кто помог мне восстановить заново приложение Апельсин.,Positive
uzum,Отлично!,Positive
uzum,"Приложение отличное!уже больше года пользуюсь.Посредством приложения оплачиваю комунальные услуги,совершаю покупки с интернет магазинов.Очень удобно!спасибо разработчикам!!! Кроме того в приложении много конкурсов с реальными выиграшами,недавно и мы получили свой)))",Positive
uzum,отлично спасибо за программу,Positive
uzum,супер приложка,Positive
uzum,"Apelsin ilovasi programmistlariga kottakon rahmat. Qulay interfeys, eng minimal komissiya, barcha turdagi xizmatlarga to'lovla mavjud. Yaqinda o'tkazilgan yutuqli tanlovlarda TV, Naushnik, Power bank, iPhone 12 va boshqa sovg'alar o'ynaldi. Man TV 32 yutib oldim. To'grisi birinchi marta bunaqa konkurslada sovg'a yutishim. Apelsin razrabotchiklariga va ATB Kapitalbank xodimlariga ulkan muvaffaqiyatlar tilab qolaman. Charchamanglar )))",Positive
uzum,"Обслуживание на высшем уровне, отличные проценты при переводе между картами и удобный интерфейс",Positive
